class_num,file_name,width,height,imgfile,drug_N,drug_S,back_color,drug_dir,light_color,camera_la,camera_lo,size,item_seq,leng_long,leng_short,thick,id,dl_idx,dl_mapping_code,dl_name,dl_name_en,img_key,dl_material,dl_material_en,dl_custom_shape,dl_company,dl_company_en,di_company_mf,di_company_mf_en,di_item_permit_date,di_class_no,di_etc_otc_code,di_edi_code,chart,drug_shape,print_front,print_back,color_class1,color_class2,line_front,line_back,img_regist_ts,form_code_name,mark_code_front_anal,mark_code_back_anal,mark_code_front_img,mark_code_back_img,mark_code_front,mark_code_back,change_date
818,K-022963_0_0_0_0_60_000_200.png,976,1280,K-022963_0_0_0_0_60_000_200.png,K-022963,정상알약,검은색 배경,앞면,전구색,60,0,200,200800614,15.16,10,5.27,1,22962,K-022963,아클린정 300mg/PTP,Ahclean Tab.,http://connectdi.com/design/img/drug/146032455102700198.jpg,아세트아미노펜|클로르족사존,Acetaminophen| Chlorzoxazone,"정제, 저작정",(주)아이월드제약,I-World Pharm,,,20080115,[01140]해열.진통.소염제,일반의약품,669602970,연청색의 장방형 필름코팅정,장방형,IWP,A2,파랑,,,,20121123,필름코팅정,,,,,,,20150131
392,K-022978_0_0_0_0_60_000_200.png,976,1280,K-022978_0_0_0_0_60_000_200.png,K-022978,정상알약,검은색 배경,앞면,전구색,60,0,200,200800691,9,9,2.7,1,22977,K-022978,안드로쿨정(시프로테론아세테이트),Androcur Tab. 50mg,http://connectdi.com/design/img/drug/147427672525900011.jpg,시프로테론아세테이트,Cyproterone Acetate,"정제, 저작정",바이엘코리아(주),Bayer Korea,"Bayer Weimar GmbH und Co. KG, DELPHARM LILLE SAS",,20080117,[02470]난포호르몬제 및 황체호르몬제,전문의약품,"641100680,W20280371",흰색 내지 미황색의 원형정제,원형,마크,분할선,하양,,,-,20041222,나정,BV,,http://connectdi.com/design/img/drug/147938647484100108.jpg,,,,20201113
358,K-023084_0_0_0_0_60_000_200.png,976,1280,K-023084_0_0_0_0_60_000_200.png,K-023084,정상알약,검은색 배경,앞면,전구색,60,0,200,200801332,11.55,5.75,3.45,1,23083,K-023084,글리멜정 3mg,Glimel Tab.,http://connectdi.com/design/img/drug/151672201851500047.jpg,글리메피리드,,"정제, 저작정",동아에스티(주),Dong-A St,,,20080131,[03960]당뇨병용제,전문의약품,"642505050,A01508971",이 약은 황색의 장방형 정제이다.,기타,GL3분할선GL3,분할선,노랑,,-,-,20080227,나정,,,,,,,20200303
148,K-023085_0_0_0_0_60_000_200.png,976,1280,K-023085_0_0_0_0_60_000_200.png,K-023085,정상알약,검은색 배경,앞면,전구색,60,0,200,200801333,12.62,6.3,3.88,1,23084,K-023085,글리멜정 4mg,Glimel Tab.,http://connectdi.com/design/img/drug/151672201851500053.jpg,글리메피리드,,"정제, 저작정",동아에스티(주),Dong-A St,,,20080131,[03960]당뇨병용제,전문의약품,"642505060,A01508981",이 약은 담청색의 장방형 정제이다.,기타,GL4분할선GL4,분할선,파랑,,-,-,20080227,나정,,,,,,,20200303
332,K-023092_0_0_0_0_60_000_200.png,976,1280,K-023092_0_0_0_0_60_000_200.png,K-023092,정상알약,검은색 배경,앞면,전구색,60,0,200,200801350,9.71,5.08,3.51,1,23091,K-023092,리피논정 10mg,Lipinon Tab. 10mg,http://connectdi.com/design/img/drug/151914121291300062.jpg,무수아토르바스타틴칼슘,Atorvastatin Calcium Anhydrous,"정제, 저작정",동아에스티(주),Dong-A St,,,20080131,[02180]동맥경화용제,전문의약품,"642505070,A01508991",이 약은 흰색의 타원형 필름코팅정이다.,타원형,LPT,10,하양,,,,20080227,필름코팅정,,,,,,,20210224
114,K-023208_0_0_0_0_60_000_200.png,976,1280,K-023208_0_0_0_0_60_000_200.png,K-023208,정상알약,검은색 배경,앞면,전구색,60,0,200,200802053,19.2,8.55,7,1,23207,K-023208,글루코다운오알서방정 750mg,Glucodaun OR Tab. 750mg,http://connectdi.com/design/img/drug/148665483160200094.jpg,메트포르민염산염,Metformin Hydrochloride,,한올바이오파마(주),Hanall Biopharma,,,20080221,[03960]당뇨병용제,전문의약품,"655603450,A03505761","앞면은 GD OR, 뒷면은 750이 새겨진 분홍색의 장방형 필름코팅정제",장방형,GD OR,750,분홍,,,,20081203,서방성필름코팅정,,,,,,,20180809
567,K-023248_0_0_0_0_60_000_200.png,976,1280,K-023248_0_0_0_0_60_000_200.png,K-023248,정상알약,검은색 배경,앞면,전구색,60,0,200,200802337,8,8,2,1,23247,K-023248,클리마토플란정 25mg/PTP,Klimaktoplan Tab.,http://connectdi.com/design/img/drug/147800431864400026.jpg,이그나시아 trituration D3|승마 trituration D2|세피아 trituration D2|생귀나리아 trituration D6,Cimicifuga Rhizome Trituration D2| Ignatia Trituration D3| Sanguinaria Trituration D6| Sepia Trituration D2,"정제, 저작정",(주)엘브리지,Lbridge,,,20080229,[03990]따로 분류되지 않는 대사성 의약품,전문의약품,681300010,회색의 원형 나정,원형,,,회색,,,,20080227,나정,,,,,,,20121013
368,K-023252_0_0_0_0_60_000_200.png,976,1280,K-023252_0_0_0_0_60_000_200.png,K-023252,정상알약,검은색 배경,앞면,전구색,60,0,200,200802392,8.7,6.2,3,1,23251,K-023252,암로스핀정(암로디핀베실산염),Amlospine Tab.,http://connectdi.com/design/img/drug/1Mp3yEn24Q2.jpg,암로디핀베실산염,Amlodipine Besylate,"정제, 저작정",동국제약(주),Dongkook,(주)서울제약,Seoul Pharmaceuticals,20080229,[02140]혈압강하제,전문의약품,"653402080,680000410,A73400391",흰색의 팔각형 정제,팔각형,AL분할선S,마크,하양,,-,,20151214,나정,,"dk,ck",,http://connectdi.com/design/img/drug/147938665320000194.jpg,,,20210222
836,K-023310_0_0_0_0_60_000_200.png,976,1280,K-023310_0_0_0_0_60_000_200.png,K-023310,정상알약,검은색 배경,앞면,전구색,60,0,200,200802773,13,6,5,1,23309,K-023310,디카맥스디정,Dicamax D Tab.,http://connectdi.com/design/img/drug/147427847082700097.jpg,탄산칼슘 95%과립|농축콜레칼시페롤 과립,Calcium Carbonate| Cholecalciferol Concentrated Gr.,"정제, 저작정",(주)다림바이오텍,Dalimbiotech Company,"콜마파마(주), 동인당제약(주), 한국코러스(주), 코스맥스파마(주)","Kolmar Pharma, Dongin-Dang, Koruspharm, Cosmax Pharma",20080313,[03210]칼슘제,일반의약품,"664601180,A11255101",녹색의 장방형 필름코팅정,장방형,마크,D,연두,,,,20080910,필름코팅정,D,,http://connectdi.com/design/img/drug/147938640332900091.jpg,,,,20191105
303,K-023336_0_0_0_0_60_000_200.png,976,1280,K-023336_0_0_0_0_60_000_200.png,K-023336,정상알약,검은색 배경,앞면,전구색,60,0,200,200802979,9.5,9.5,4,1,23335,K-023336,아리셉트에비스정 5mg,Aricept Evess Tab. 5mg,http://connectdi.com/design/img/drug/1N6T3OpVngu.jpg,도네페질염산염,Donepezil Hydrochloride,"확산정, 속붕정, 구강붕해정",(주)한독,Handok,,,20080319,[01190]기타의 중추신경용약,전문의약품,"641602900,652105780,A04305781",흰색의 원형 정제,원형,ARICEPT,5,하양,,,,20081216,구강붕해정,,,,,,,20190721
379,K-023337_0_0_0_0_60_000_200.png,976,1280,K-023337_0_0_0_0_60_000_200.png,K-023337,정상알약,검은색 배경,앞면,전구색,60,0,200,200802980,9.5,9.5,4,1,23336,K-023337,아리셉트에비스정 10mg,Aricept Evess Tab. 10mg,http://connectdi.com/design/img/drug/1N6T3OpVng7.jpg,도네페질염산염,Donepezil Hydrochloride,"확산정, 속붕정, 구강붕해정",(주)한독,Handok,,,20080319,[01190]기타의 중추신경용약,전문의약품,"641602910,652105790,A04305791",황색의 원형 정제,원형,ARICEPT,10,노랑,,,,20081216,구강붕해정,,,,,,,20190721
211,K-023357_0_0_0_0_60_000_200.png,976,1280,K-023357_0_0_0_0_60_000_200.png,K-023357,정상알약,검은색 배경,앞면,전구색,60,0,200,200803211,11.9,7.4,4.9,1,23356,K-023357,코스카정 100mg,Cosca Tab. 100mg,http://connectdi.com/design/img/drug/147427883772600179.jpg,로사르탄칼륨,Losartan potassium,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,20080321,[02140]혈압강하제,전문의약품,"644703420,660702130,A23004581",흰색의 타원형 필름코팅정제,기타,SK,L100,하양,,,,20110221,필름코팅정,,,,,,,20190904
245,K-023405_0_0_0_0_60_000_200.png,976,1280,K-023405_0_0_0_0_60_000_200.png,K-023405,정상알약,검은색 배경,앞면,전구색,60,0,200,200803424,10,10,4.5,1,23404,K-023405,레믹실오디티정 30mg,Remixil ODT Tab. 30mg,http://connectdi.com/design/img/drug/1MeM47xF8N5.jpg,미르타자핀,Mirodenafil,"확산정, 속붕정, 구강붕해정",한국노바티스(주),Novartis Korea,,,20080328,[01170]정신신경용제,전문의약품,"653601450,A16301821",고유의 향이 있는 양면이 편평한 흰색 원형 속붕해성 정제,원형,TX,,하양,,,,20090605,구강붕해정,,,,,,,20210131
775,K-023410_0_0_0_0_60_000_200.png,976,1280,K-023410_0_0_0_0_60_000_200.png,K-023410,정상알약,검은색 배경,앞면,전구색,60,0,200,200803434,11,5,3,1,23409,K-023410,기스톱정(세티리진염산염),Ceftem Cap. 200mg,http://connectdi.com/design/img/drug/147427835920100128.jpg,세티리진염산염,Ceftibuten Hydrate,"정제, 저작정",(주)아이월드제약,I-World Pharm,,,20080328,[01410]항히스타민제,일반의약품,"669603620,671900230,A18250251",흰색의 장방형 필름코팅정,장방형,K,IWP,하양,,,,20151217,필름코팅정,,,,,,,20210212
582,K-023411_0_0_0_0_60_000_200.png,976,1280,K-023411_0_0_0_0_60_000_200.png,K-023411,정상알약,검은색 배경,앞면,전구색,60,0,200,200803449,8.61,8.61,4.41,1,23410,K-023411,레브로콜정(레보드로프로피진),Lebrocol Syr.,http://connectdi.com/design/img/drug/147427819753800157.jpg,레보드로프로피진,Levodropropizine,"정제, 저작정",한미약품(주),Hanmi Pharm,,,20080328,[02220]진해거담제,전문의약품,"643504180,A21455231",흰색 원형정제,원형,HM,LB,하양,,,,20080527,나정,,,,,,,20210304
227,K-023424_0_0_0_0_60_000_200.png,976,1280,K-023424_0_0_0_0_60_000_200.png,K-023424,정상알약,검은색 배경,앞면,전구색,60,0,200,200803516,20.1,8,7.1,1,23423,K-023424,가브스메트정 50/850mg,Galvusmet Tab 50/850mg,http://connectdi.com/design/img/drug/1MecIOjA6bd.jpg,빌다글립틴|메트포르민염산염,Metformin Hydrochloride| Vildagliptin,"정제, 저작정",한국노바티스(주),Novartis Korea,"Novartis Pharma Stein AG, Novartis Pharma Produktions GmbH",,20080331,[03960]당뇨병용제,전문의약품,653601420,황색의 타원형 필름 코팅정,타원형,SEH,NVR,노랑,,,,20080507,필름코팅정,,,,,,,20210511
191,K-023425_0_0_0_0_60_000_200.png,976,1280,K-023425_0_0_0_0_60_000_200.png,K-023425,정상알약,검은색 배경,앞면,전구색,60,0,200,200803517,21.1,8.4,7.5,1,23424,K-023425,가브스메트정 50/1000mg,Galvusmet Tab 50/1000mg,http://connectdi.com/design/img/drug/1MecIOjA6b1.jpg,빌다글립틴|메트포르민염산염,Metformin Hydrochloride| Vildagliptin,"정제, 저작정",한국노바티스(주),Novartis Korea,"Novartis Pharma Stein AG, Novartis Pharma Produktions GmbH",,20080331,[03960]당뇨병용제,전문의약품,653601430,어두운 황색의 타원형 필름 코팅정,타원형,FLO,NVR,노랑,,,,20080507,필름코팅정,,,,,,,20210511
165,K-023544_0_0_0_0_60_000_200.png,976,1280,K-023544_0_0_0_0_60_000_200.png,K-023544,정상알약,검은색 배경,앞면,전구색,60,0,200,200804560,15.4,6.3,4,1,23543,K-023544,트라스펜정,Traspen Tab.,http://connectdi.com/design/img/drug/151853646956100072.jpg,트라마돌염산염|아세트아미노펜,Acetaminophen| Tramadol Hydrochloride,"정제, 저작정",한미약품(주),Hanmi Pharm,,,20080423,[01140]해열.진통.소염제,전문의약품,"643504220,A21455261",연한 황색의 장방형의 필름코팅정,장방형,HM,T/A,노랑,,,,20080619,필름코팅정,,,,,,,20210318
447,K-023594_0_0_0_0_60_000_200.png,976,1280,K-023594_0_0_0_0_60_000_200.png,K-023594,정상알약,검은색 배경,앞면,전구색,60,0,200,200804912,11.68,5.78,3.25,1,23593,K-023594,페인리스세미정,Painless Semi Tab.,http://connectdi.com/design/img/drug/1NXa2J_Kcyv.jpg,트라마돌염산염|아세트아미노펜,Acetaminophen| Tramadol Hydrochloride,"정제, 저작정",한국콜마(주),Kolmar Korea,,,20080429,[01140]해열.진통.소염제,전문의약품,"671702220,A78851981",연한 황색의 장방형 필름코팅정제,장방형,KK,PI,노랑,,,,20081203,필름코팅정,,,,,,,20210318
217,K-023599_0_0_0_0_60_000_200.png,976,1280,K-023599_0_0_0_0_60_000_200.png,K-023599,정상알약,검은색 배경,앞면,전구색,60,0,200,200804918,12,5.15,4,1,23598,K-023599,울트라스크세미정,Ultrask Semi Tab.,http://connectdi.com/design/img/drug/154333339425900001.jpg,아세트아미노펜|트라마돌염산염,Acetaminophen| Tramadol Hydrochloride,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,(주)휴온스,Huons,20080429,[01140]해열.진통.소염제,전문의약품,"644703430,669501110,683100010,A89950081",연한 황색의 장방형 필름코팅정제,장방형,SK,U/S,노랑,,,,20101210,필름코팅정,,,,,,,20210318
59,K-023612_0_0_0_0_60_000_200.png,976,1280,K-023612_0_0_0_0_60_000_200.png,K-023612,정상알약,검은색 배경,앞면,전구색,60,0,200,200804957,15.5,6.4,6.4,1,23611,K-023612,울트라스크정,Ultrask Tab.,http://connectdi.com/design/img/drug/151922765025100047.jpg,아세트아미노펜|트라마돌염산염,Acetaminophen| Tramadol Hydrochloride,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,(주)휴온스,Huons,20080430,[01140]해열.진통.소염제,전문의약품,"644703440,669501120,683100020,A89950091",연한 황색의 장방형 필름코팅정제,장방형,SK,USK,노랑,,,,20101210,필름코팅정,,,,,,,20210318
351,K-023718_0_0_0_0_60_000_200.png,976,1280,K-023718_0_0_0_0_60_000_200.png,K-023718,정상알약,검은색 배경,앞면,전구색,60,0,200,200805458,12.71,6.31,7.04,1,23717,K-023718,리큅피디정 2mg,Requip PD Tab. 2mg,http://connectdi.com/design/img/drug/147427878780200082.jpg,로피니롤염산염,Ropinirole Hydrochloride,서방형정제,(주)글락소스미스클라인,Gsk,Glaxo Wellcome S.A.,,20080515,[01190]기타의 중추신경용약,전문의약품,"650001850,E00891711",분홍색의 양면이 볼록한 장방형의 필름코팅 서방정제,장방형,GS,3V2,분홍,,,,20081205,서방성필름코팅정,,,,,,,20201130
240,K-023719_0_0_0_0_60_000_200.png,976,1280,K-023719_0_0_0_0_60_000_200.png,K-023719,정상알약,검은색 배경,앞면,전구색,60,0,200,200805459,12.76,6.39,7.04,1,23718,K-023719,리큅피디정 4mg,Requip PD Tab. 4mg,http://connectdi.com/design/img/drug/147427878780200079.jpg,로피니롤염산염,Ropinirole Hydrochloride,서방형정제,(주)글락소스미스클라인,Gsk,Glaxo Wellcome S.A.,,20080515,[01190]기타의 중추신경용약,전문의약품,"650001860,E00891721",밝은 갈색의 양면이 볼록한 장방형의 필름코팅 서방정제,장방형,GS,WXG,갈색,,,,20081205,서방성필름코팅정,,,,,,,20201130
449,K-023720_0_0_0_0_60_000_200.png,976,1280,K-023720_0_0_0_0_60_000_200.png,K-023720,정상알약,검은색 배경,앞면,전구색,60,0,200,200805460,12.77,6.44,7.03,1,23719,K-023720,리큅피디정 8mg,Requip PD Tab. 8mg,http://connectdi.com/design/img/drug/147427878780200076.jpg,로피니롤염산염,Ropinirole Hydrochloride,서방형정제,(주)글락소스미스클라인,Gsk,Glaxo Wellcome S.A.,,20080515,[01190]기타의 중추신경용약,전문의약품,"650001870,E00891731",적갈색의 양면이 볼록한 장방형의 필름코팅 서방정제,장방형,GS,5CC,갈색,,,,20081205,서방성필름코팅정,,,,,,,20201130
53,K-023729_0_0_0_0_60_000_200.png,976,1280,K-023729_0_0_0_0_60_000_200.png,K-023729,정상알약,검은색 배경,앞면,전구색,60,0,200,200805497,15.51,6.4,5.26,1,23728,K-023729,하이세펜정,Hycephen Tab.,http://connectdi.com/design/img/drug/147427893111400106.jpg,아세트아미노펜|트라마돌염산염,Acetaminophen| Tramadol Hydrochloride,"정제, 저작정",(주)한국파마,Korea Pharma,위더스제약(주),Withus Pharmaceutical,20080515,[01140]해열.진통.소염제,전문의약품,"653004470,A12654441",연한 황색의 장방형 필름코팅 정제,장방형,KP,T분할선A,노랑,,,-,20090803,필름코팅정,,,,,,,20210318
29,K-023740_0_0_0_0_60_000_200.png,976,1280,K-023740_0_0_0_0_60_000_200.png,K-023740,정상알약,검은색 배경,앞면,전구색,60,0,200,200805555,16.9,8.3,6.8,1,23739,K-023740,아마릴-멕스서방정 2/500mg,Amaryl-Mex SR Tab. 2/500mg,http://connectdi.com/design/img/drug/147427888519700087.jpg,메트포르민염산염|글리메피리드,Glimepiride| Metformin Hydrochloride,서방형정제,(주)한독,Handok,,,20080516,[03960]당뇨병용제,전문의약품,"652103870,A07404981",흰색 장방형 필름코팅정,장방형,SR25,,하양,,,,20090203,서방성필름코팅정,,,,,,,20210223
502,K-023779_0_0_0_0_60_000_200.png,976,1280,K-023779_0_0_0_0_60_000_200.png,K-023779,정상알약,검은색 배경,앞면,전구색,60,0,200,200805735,11.16,6.11,4.76,1,23778,K-023779,코자르탄플러스정,Cozartan Plus Tab.,http://connectdi.com/design/img/drug/147427868771300061.jpg,로사르탄칼륨|히드로클로로티아지드,Hydrochlorothiazide| Losartan potassium,"정제, 저작정",동아에스티(주),Dong-A St,,,20080522,[02140]혈압강하제,전문의약품,"642505190,A01559461",황색의 타원형 필름코팅정제,타원형,CZP,,노랑,,,,20160824,필름코팅정,,,,,,,20190225
215,K-023804_0_0_0_0_60_000_200.png,976,1280,K-023804_0_0_0_0_60_000_200.png,K-023804,정상알약,검은색 배경,앞면,전구색,60,0,200,200805821,15.58,6.46,6.24,1,23803,K-023804,파라마셋정,Paramacet Tab.,http://connectdi.com/design/img/drug/147427916805700098.jpg,트라마돌염산염|아세트아미노펜,Acetaminophen| Tramadol Hydrochloride,"정제, 저작정",동아에스티(주),Dong-A St,주식회사제뉴원사이언스,Kolmar Korea,20080526,[01140]해열.진통.소염제,전문의약품,"642505230,A01559471",연한 황색의 장방형 필름코팅정제,장방형,DAPM,,노랑,,,,20081001,필름코팅정,,,,,,,20210318
441,K-023807_0_0_0_0_60_000_200.png,976,1280,K-023807_0_0_0_0_60_000_200.png,K-023807,정상알약,검은색 배경,앞면,전구색,60,0,200,200805842,12.08,5.44,4.35,1,23806,K-023807,파라마셋세미정,Paramacet Semi Tab.,http://connectdi.com/design/img/drug/147427916805700095.jpg,트라마돌염산염|아세트아미노펜,Acetaminophen| Tramadol Hydrochloride,"정제, 저작정",동아에스티(주),Dong-A St,주식회사제뉴원사이언스,Kolmar Korea,20080526,[01140]해열.진통.소염제,전문의약품,"642505240,A01559481",연한 황색의 장방형 필름코팅 정제,장방형,DASM,,노랑,,,,20081021,필름코팅정,,,,,,,20210318
186,K-023829_0_0_0_0_60_000_200.png,976,1280,K-023829_0_0_0_0_60_000_200.png,K-023829,정상알약,검은색 배경,앞면,전구색,60,0,200,200805895,13.52,7.63,5.1,1,23828,K-023829,코자르탄플러스프로정(비매품),Cosartan Plus Pro Tab.,http://connectdi.com/design/img/drug/147427916805700048.jpg,로사르탄칼륨|히드로클로로티아지드,Hydrochlorothiazide| Losartan potassium,"정제, 저작정",동아에스티(주),Dong-A St,,,20080527,[02140]혈압강하제,전문의약품,"642505200,A01559501",백색의 타원형 필름코팅정제,타원형,CZPP,,하양,,,,20090609,필름코팅정,,,,,,,20190225
